Reading,Mote ID,Humidity,Temperature,Label,Is_Singlehop,Has_Fault
957,3,60.8,26.51,0,1,1
2393,2,65.5,27.94,0,1,0
880,1,36.38,29.19,0,0,1
2118,2,47.6,27.75,0,1,0
346,3,41.1,29.98,0,0,0
4381,3,46.91,24.18,0,1,0
2360,4,45.83,27.35,0,1,0
2568,4,51.6,28.7,0,1,0
1390,1,46.05,28.64,0,1,0
1024,1,46.15,28.49,0,0,0
1346,3,47.94,28.79,0,1,1
3988,4,66.92,23.55,0,1,1
2805,1,68.56,28.12,0,1,0
675,4,41.41,26.05,0,0,1
109,1,45.16,27.96,0,0,0
2063,1,60.63,28.85,0,1,0
597,1,45.27,28.79,0,0,0
208,4,39.71,31.72,0,1,0
525,1,44.65,30.04,0,0,0
3849,3,44.92,27.09,0,1,0
2401,2,59.52,23.49,0,1,1
738,4,23.34,35.0,0,1,1
2638,1,60.57,28.82,0,0,0
4634,3,29.22,20.62,0,1,1
1025,3,48.46,29.44,0,0,0
713,4,63.97,25.04,0,1,1
2166,2,50.47,31.17,0,0,1
223,3,44.54,29.92,0,0,0
2722,2,46.7,27.76,0,1,0
2463,1,43.0,27.59,0,1,0
2579,2,66.3,28.09,0,1,0
56,2,44.9,28.15,0,0,0
2871,3,45.28,27.9,0,1,0
1216,1,44.84,28.82,0,1,0
4168,3,52.82,30.39,0,0,1
730,1,42.81,30.36,0,1,0
2275,3,28.69,23.72,0,0,1
1306,1,47.04,28.92,0,0,1
1846,2,47.55,29.44,0,0,0
3408,4,47.13,26.96,0,1,0
3281,4,52.5,25.68,0,1,0
677,2,45.36,29.0,0,0,0
1724,4,79.24,15.97,0,0,1
40,2,47.14,27.88,0,0,1
1252,4,46.41,27.79,0,0,0
4367,4,48.58,27.24,0,1,0
3088,1,67.86,27.07,0,0,0
809,3,48.04,30.19,0,0,1
4110,3,48.04,30.19,0,1,1
683,1,48.04,30.19,0,0,1
3948,2,48.04,30.19,0,1,1
3216,1,48.04,30.19,0,0,1
1568,1,48.04,30.19,0,1,1
519,1,48.04,30.19,0,0,1
971,4,52.33,28.14,0,1,1
4045,3,47.66,23.3,0,0,0
432,3,40.56,32.05,0,1,0
2496,4,49.74,28.73,0,0,0
775,1,70.8,28.36,0,0,0
137,4,48.0,28.07,0,1,0
1443,2,49.24,29.37,0,1,0
554,2,29.82,32.46,0,1,1
4092,3,42.53,26.62,0,1,0
2436,2,66.07,27.17,0,0,0
1674,2,57.98,29.09,0,1,0
293,3,38.66,30.01,0,1,0
954,4,49.59,28.69,0,0,1
1165,3,49.59,28.69,0,0,1
3779,3,49.59,28.69,0,1,1
3578,1,49.59,28.69,0,1,1
4306,3,49.59,28.69,0,1,1
1263,1,44.27,29.16,0,0,0
451,1,48.59,28.93,0,0,0
441,4,46.45,27.22,0,0,1
2841,2,50.02,31.27,0,0,1
4570,2,43.86,25.57,0,1,1
4054,2,43.86,25.57,0,0,1
449,2,43.86,25.57,0,1,1
3548,3,43.86,25.57,0,0,1
2298,4,49.54,26.63,0,0,0
1081,1,31.11,25.63,0,0,1
3109,3,46.48,27.1,0,0,0
1746,4,51.08,27.64,0,0,0
4540,2,69.92,26.96,0,0,1
3225,3,69.92,26.96,0,1,1
3521,4,69.92,26.96,0,1,1
1694,2,69.92,26.96,0,1,1
1745,1,69.92,26.96,0,0,1
4121,1,43.88,26.72,0,0,0
645,3,28.53,26.89,0,0,1
3338,4,57.48,26.47,0,1,0
2498,3,45.57,27.35,0,1,0
4135,3,44.73,27.37,0,1,0
2037,1,51.27,28.67,0,0,0
3626,1,68.66,28.09,0,0,0
3195,2,44.24,27.29,0,1,0
721,3,44.59,29.82,0,0,0
3884,4,47.51,24.8,0,1,0
384,1,69.68,34.06,0,0,1
2897,2,45.58,27.4,0,1,0
4305,4,47.22,15.02,0,1,1
4159,2,44.93,27.58,0,1,0
964,3,40.34,30.38,0,1,0
4720,2,70.36,26.97,0,0,0
3199,1,70.98,26.85,0,0,0
4795,4,43.22,25.12,0,1,0
3473,1,72.48,24.98,0,0,1
4189,1,70.55,27.17,0,0,0
3310,4,40.31,25.83,0,1,0
1411,2,47.64,29.33,0,1,1
2838,4,47.64,29.33,0,0,1
4477,2,47.64,29.33,0,1,1
2185,1,47.64,29.33,0,1,1
2878,1,47.64,29.33,1,0,1
1280,4,47.64,29.33,0,1,1
3330,4,47.64,29.33,0,1,1
2650,4,47.64,26.54,0,1,0
2828,1,67.69,26.96,0,0,0
2910,3,53.17,26.34,0,1,0
3256,2,64.88,27.67,0,0,1
3494,4,45.97,27.32,0,1,0
3753,1,63.74,29.36,0,0,0
4237,3,44.72,27.38,0,1,0
1403,3,30.85,30.34,0,0,1
1486,2,66.11,27.72,0,1,1
4485,4,45.12,23.68,0,1,0
2184,3,44.41,27.23,0,1,0
3063,4,29.87,29.12,0,1,1
1601,4,49.04,28.98,0,0,0
3967,4,46.7,23.66,0,1,0
426,3,36.8,33.66,0,1,0
3637,3,54.64,26.24,0,1,0
2624,3,65.66,27.15,0,0,0
507,4,39.84,31.48,0,1,0
1074,4,38.84,32.8,0,1,0
1750,4,49.0,29.11,0,0,0
1625,4,50.3,26.2,0,0,0
4551,1,52.88,29.2,0,1,1
3026,4,40.4,30.31,0,1,1
3354,4,46.95,26.14,0,1,0
1504,4,57.12,28.73,0,1,1
2451,1,43.32,27.69,0,1,1
3437,4,55.48,25.8,0,1,0
3270,4,49.08,28.83,0,0,0
3756,4,46.48,27.07,0,0,0
564,1,57.35,23.46,0,1,1
4140,2,44.38,26.85,0,0,0
837,4,48.37,34.76,0,1,0
2804,1,44.98,26.66,1,1,0
966,3,29.05,30.34,0,0,1
3256,3,44.61,26.96,0,0,1
2120,1,59.11,29.14,0,0,0
2150,2,63.44,30.49,0,0,1
3496,1,65.42,27.04,0,0,0
1691,3,50.88,27.26,0,0,0
2500,4,51.35,27.37,0,1,1
1291,1,51.35,27.37,0,1,1
908,1,51.35,27.37,0,0,1
2460,2,51.35,27.37,0,0,1
3590,1,51.35,27.37,0,0,1
4884,3,51.35,27.37,0,1,1
2887,1,51.35,27.37,0,1,1
1061,2,50.55,28.09,0,1,1
2920,4,50.55,28.09,0,0,1
4175,2,50.55,28.09,0,1,1
3518,4,58.6,26.12,0,1,1
3125,4,58.6,26.12,0,1,1
1,2,58.6,26.12,0,0,1
2248,1,58.6,26.12,0,1,1
3354,2,58.6,26.12,0,1,1
3220,4,58.6,26.12,0,1,1
381,4,44.41,28.71,0,0,1
1513,1,50.86,29.32,0,1,1
974,3,57.9,25.85,0,0,0
1166,2,47.9,28.86,0,1,0
1058,3,40.51,31.06,0,1,0
3374,3,44.78,27.45,0,0,0
1,2,62.85,31.43,0,0,1
2523,2,45.09,27.59,0,1,1
1837,2,46.46,29.05,0,1,0
3124,4,46.41,27.16,0,1,0
4460,2,45.02,27.49,0,1,0
404,1,42.96,29.86,0,1,0
305,2,45.8,27.35,0,1,0
2944,1,51.43,28.33,0,1,1
2673,4,46.21,27.85,0,1,1
686,1,62.21,27.19,0,0,1
3596,3,43.89,26.7,0,0,0
1305,4,47.77,28.72,0,1,0
921,1,45.02,29.17,0,1,0
677,1,48.09,29.15,0,0,0
4378,2,44.19,26.41,0,1,1
4378,4,45.63,24.03,0,1,0
4614,3,45.12,23.46,0,1,1
1913,4,45.12,23.46,0,0,1
2741,2,45.12,23.46,0,0,1
277,4,45.12,23.46,0,1,1
1437,3,45.12,23.46,0,1,1
2598,4,45.12,23.46,0,0,1
1181,4,45.12,23.46,0,1,1
2123,4,64.55,29.11,0,0,0
3492,1,69.66,26.79,0,0,0
2529,4,57.69,27.89,0,0,0
3473,3,45.27,27.08,0,1,0
2452,3,44.24,27.39,0,0,0
3110,2,43.51,27.74,0,1,0
2993,1,60.0,28.46,0,0,1
3449,2,44.02,30.22,0,0,0
3544,4,46.84,27.22,0,1,0
4692,3,47.01,27.57,0,0,0
3137,3,43.9,27.25,0,0,0
4514,1,68.36,26.53,0,0,0
990,3,48.57,26.43,0,0,0
1097,1,45.55,28.61,0,1,0
3676,2,63.78,27.55,0,0,0
3459,1,41.98,26.16,0,1,0
915,3,32.12,22.98,0,0,1
2712,2,65.69,27.53,0,1,0
2670,1,44.76,27.92,0,1,0
4523,1,71.84,27.41,1,0,0
4648,4,47.21,26.21,0,1,0
3607,3,66.2,27.48,0,0,0
1032,2,48.17,29.38,0,0,0
3123,1,71.41,26.91,0,0,0
1313,1,44.46,29.47,0,0,1
3163,2,44.46,29.47,0,1,1
3245,4,44.46,29.47,0,0,1
3695,4,44.46,29.47,0,0,1
3779,4,44.46,29.47,0,1,1
2744,3,44.46,29.47,0,1,1
1782,1,44.11,29.02,0,0,0
3276,4,46.69,27.18,0,1,0
3745,3,43.68,26.8,0,1,0
434,4,27.03,32.31,0,1,1
4186,1,70.97,27.43,0,0,0
3482,1,70.71,27.02,0,0,1
5044,3,44.7,23.99,0,1,0
1109,3,55.42,26.16,0,0,0
737,1,48.52,29.49,0,0,0
3617,2,68.23,27.86,0,0,0
3567,1,69.88,27.74,0,0,0
1027,3,47.94,27.14,0,0,1
4386,3,44.14,27.14,0,1,0
2564,4,48.76,27.39,0,0,1
4980,4,60.77,27.71,0,1,1
2010,4,49.15,27.12,0,0,0
1991,4,49.68,17.93,0,1,1
2369,1,66.79,29.05,0,0,1
3333,1,43.1,29.96,0,1,1
2166,1,66.72,27.65,0,0,0
5185,4,45.07,27.48,0,0,0
3331,3,44.68,27.03,0,1,0
4506,4,29.92,20.9,0,1,1
4791,4,39.9,16.4,0,1,1
2508,2,69.88,27.92,0,1,0
1096,4,50.59,27.38,0,0,1
3096,3,57.44,28.99,0,0,0
3482,2,45.42,27.24,0,0,0
3516,1,76.88,30.48,0,0,1
376,1,46.58,27.85,0,0,0
969,3,44.59,26.32,0,1,0
2154,3,50.23,27.34,0,1,1
1238,4,50.23,27.34,0,1,1
3976,3,50.23,27.34,0,1,1
1129,3,50.23,27.34,0,0,1
1043,1,50.23,27.34,0,1,1
920,2,50.23,27.34,0,1,1
412,3,41.21,26.12,0,1,1
3248,4,41.21,26.12,0,1,1
987,3,41.21,26.12,0,1,1
1014,3,41.21,26.12,0,0,1
730,3,41.21,26.12,0,0,1
4131,2,41.21,26.12,0,1,1
2376,1,41.21,26.12,0,0,1
806,4,48.39,28.52,0,1,0
4020,2,44.66,25.47,0,1,0
2472,4,63.53,27.14,0,0,1
4756,3,45.18,25.33,0,1,0
1099,1,47.74,28.45,0,0,0
867,1,42.19,30.03,0,1,0
2774,1,45.26,29.0,0,1,0
2187,2,47.47,28.4,0,0,0
3178,4,47.77,27.27,0,0,0
1031,4,46.11,30.65,0,1,0
1255,1,45.48,28.36,0,1,0
1200,1,45.32,29.49,0,1,0
3091,4,44.72,25.64,0,1,1
3173,3,46.48,26.6,0,1,0
2465,3,31.52,24.02,0,0,1
844,4,47.62,27.45,0,0,0
1948,2,46.45,27.36,0,1,0
3007,1,53.93,29.98,0,0,1
1148,2,47.28,28.8,0,0,0
1886,3,46.73,27.19,0,0,0
573,2,48.39,29.71,0,0,0
1295,2,45.88,29.06,0,1,0
1908,4,63.37,23.75,0,1,1
513,3,29.42,26.96,0,0,1
3728,1,44.56,27.17,0,0,1
4101,2,44.56,27.17,0,0,1
2079,2,44.56,27.17,0,1,1
3377,4,44.56,27.17,0,0,1
2483,2,44.56,27.17,0,1,1
530,2,44.56,27.17,0,1,1
2404,1,46.33,27.17,1,1,0
1997,4,48.87,26.35,0,1,0
1700,1,45.34,28.99,0,1,0
3160,3,47.98,26.12,0,1,0
752,1,44.53,30.12,0,0,0
2413,2,44.47,27.4,0,1,0
4111,3,44.8,26.69,0,1,0
3801,1,68.87,29.22,0,0,1
3105,1,65.34,27.52,0,0,0
2594,4,58.36,28.84,0,1,0
381,3,40.15,32.44,0,1,0
452,1,29.18,34.21,0,1,1
1284,1,47.67,28.71,0,0,0
1896,1,45.0,29.1,0,0,1
3715,3,57.13,27.0,0,0,0
2708,4,71.61,31.12,0,1,1
1631,4,50.82,26.78,0,1,0
2098,1,51.36,28.9,0,1,0
2316,2,45.5,27.6,0,1,0
3605,1,70.29,26.73,0,0,1
4620,3,44.4,27.26,0,0,0
1808,1,57.21,29.17,0,0,0
2218,4,46.82,28.24,0,0,0
2707,2,80.0,24.5,0,1,1
2744,1,50.99,25.08,0,0,1
1622,2,55.96,28.83,0,1,0
167,3,42.35,31.45,0,1,0
1985,1,44.77,27.96,0,1,0
3468,3,38.99,30.15,0,1,1
3926,2,27.42,23.95,0,0,1
3058,4,77.17,30.29,0,1,1
2242,1,51.76,29.08,0,1,0
1813,1,44.48,29.29,0,1,0
505,1,61.21,23.5,0,0,1
2685,1,70.07,26.45,0,0,0
2150,1,71.36,25.49,1,1,1
235,3,63.77,33.49,0,0,1
2492,2,44.36,27.79,0,1,0
3809,3,45.08,27.26,0,1,0
2997,4,48.7,27.37,0,1,0
2195,2,42.83,27.31,0,1,0
2261,1,51.42,27.93,0,1,0
2745,4,43.71,24.88,0,1,0
856,3,43.19,25.75,0,0,0
1818,1,45.25,28.45,0,1,0
4346,3,70.28,17.08,0,1,1
1250,1,44.33,29.28,0,1,0
4425,3,44.74,26.64,0,1,0
3741,2,71.47,26.66,0,1,0
957,1,45.6,28.65,0,0,0
3158,3,44.39,26.07,0,1,0
4520,3,41.38,24.43,0,1,0
4305,4,44.52,23.14,0,1,0
506,4,47.27,27.06,0,0,1
1455,1,31.23,23.63,0,0,1
398,2,46.78,28.11,0,1,0
2957,1,66.17,27.53,0,1,0
1409,1,45.86,28.01,0,1,1
2839,4,53.41,26.39,0,1,0
2383,2,67.78,27.25,0,0,0
1110,3,38.89,22.92,0,0,1
4281,4,44.07,27.13,0,1,0
548,2,48.48,28.51,0,0,0
3452,2,44.81,27.28,0,0,0
1725,2,62.86,25.86,0,1,1
4105,1,58.21,24.06,0,0,1
1032,1,71.38,26.57,0,0,0
2783,1,45.35,27.89,0,1,0
4001,3,42.94,23.24,0,1,0
3176,1,70.73,28.56,0,0,0
2195,1,50.8,29.15,0,1,0
4368,1,44.25,26.8,0,1,0
2692,2,41.75,30.41,0,1,1
1923,2,28.33,24.7,0,1,1
3450,2,44.63,27.89,0,1,1
2498,3,61.35,30.77,0,0,1
4330,4,47.9,24.41,0,1,0
3792,2,68.82,27.36,0,1,0
2355,1,65.14,28.82,0,0,1
317,2,44.12,30.12,0,0,0
926,3,44.81,27.47,0,1,0
3791,4,60.34,28.2,0,1,1
1005,4,48.81,27.0,0,0,0
2066,3,70.56,28.02,0,0,1
3551,4,46.71,27.24,0,1,0
464,4,47.14,28.1,0,1,0
1332,1,62.63,24.92,0,1,1
2897,3,54.44,26.06,0,1,0
2493,2,45.74,27.68,0,0,0
224,1,44.24,30.4,0,1,0
4826,4,60.72,23.92,0,1,1
686,3,47.64,29.59,0,0,1
4004,4,46.29,26.51,0,0,0
2454,2,80.0,24.41,0,0,1
2230,1,66.9,29.29,0,0,0
4733,3,44.18,23.54,0,1,0
230,3,48.01,29.35,0,0,0
3264,2,65.85,32.14,0,1,1
3495,1,62.91,27.16,0,0,1
1801,4,47.55,28.67,0,1,1
2040,4,47.55,28.67,0,0,1
925,3,47.55,28.67,0,0,1
780,2,48.3,29.84,0,0,0
4148,4,44.77,27.34,0,0,0
2136,4,50.96,28.08,0,1,1
2327,2,47.76,27.66,0,1,0
2531,3,43.69,27.2,0,1,0
5096,4,45.26,23.12,0,1,1
4095,3,45.0,23.48,0,1,0
666,3,44.35,29.82,0,1,0
4512,2,60.79,23.91,0,1,1
2240,3,47.62,27.28,0,0,0
3267,4,47.97,27.68,0,1,0
2155,1,69.34,27.09,0,0,0
1,1,50.76,30.24,0,0,1
4139,4,56.21,25.15,0,1,1
3496,4,38.65,29.6,0,1,1
4921,4,44.76,24.04,0,1,0
374,1,69.88,26.54,0,0,0
1708,4,47.35,26.63,0,0,0
2132,3,52.77,26.3,0,1,0
4071,3,45.1,26.16,0,1,0
2528,3,67.57,24.15,0,1,1
2927,4,58.95,26.34,0,1,0
2241,1,50.9,28.15,0,1,0
4015,1,36.39,21.37,0,0,1
2086,1,50.67,27.68,0,1,0
3224,4,46.82,27.36,0,1,0
2611,2,67.78,31.11,0,1,1
1815,4,48.21,26.56,0,0,0
3763,1,41.43,29.33,0,1,0
2780,1,46.3,27.73,0,1,0
4030,3,44.89,23.84,0,1,0
3549,2,67.94,27.46,0,1,0
2162,1,61.74,31.63,0,0,1
865,4,38.28,30.79,0,1,0
854,4,64.12,30.37,0,0,1
3682,4,46.59,27.13,0,0,0
2685,4,65.01,30.67,0,0,1
2535,3,50.73,28.32,0,1,0
170,1,47.47,27.95,0,0,0
2731,4,49.47,27.4,0,0,0
3507,1,66.45,27.07,0,0,0
4727,3,45.45,26.97,0,1,0
3918,3,44.34,26.69,0,1,0
1932,1,64.47,27.65,0,0,0
714,1,44.56,30.39,0,0,0
3734,1,45.35,27.24,0,0,1
231,2,45.38,27.75,0,1,0
2965,3,45.5,26.09,0,0,0
4047,1,63.72,27.07,0,0,1
2419,1,70.56,27.95,0,1,0
1407,1,45.96,28.83,0,1,0
5165,3,43.35,23.61,0,1,1
3074,3,45.63,26.68,0,0,0
3641,1,71.07,28.14,0,0,0
2338,4,36.34,20.54,0,1,1
4547,1,69.5,26.31,0,0,0
2119,1,50.85,23.99,1,0,1
4322,3,28.58,30.03,0,1,1
1929,4,60.59,29.39,0,0,1
3567,2,49.5,17.98,0,1,1
792,1,44.88,27.72,0,0,1
665,1,60.44,28.87,0,0,0
454,4,39.78,30.66,0,1,1
2507,3,39.78,30.66,0,1,1
4223,2,39.78,30.66,0,0,1
1006,4,39.78,30.66,0,0,1
3920,3,43.68,27.27,0,1,0
2770,3,60.44,29.08,0,0,0
2128,4,52.67,28.92,0,1,0
1470,3,30.87,31.97,0,0,1
1130,4,46.94,27.37,0,0,0
2525,4,50.93,27.8,0,1,0
4029,1,44.17,27.2,0,0,0
2906,2,66.73,28.0,0,1,1
2518,1,60.9,28.47,0,0,0
4155,1,44.4,26.92,0,1,0
2938,2,46.4,27.87,0,1,0
4062,3,44.74,25.55,0,1,0
4858,3,44.75,26.88,0,1,0
414,4,45.56,31.77,0,1,0
1618,1,45.89,29.32,0,1,0
5114,3,44.3,23.65,0,1,0
3293,2,59.9,26.78,0,0,1
3508,1,71.08,28.33,0,0,1
2564,4,46.53,27.38,0,1,0
4314,1,69.28,27.22,0,0,0
18,3,45.1,30.2,0,0,1
1560,2,45.1,30.2,0,1,1
4289,2,45.1,30.2,0,0,1
3622,3,45.1,30.2,0,1,1
132,3,45.1,30.2,0,1,1
494,1,45.1,30.2,0,1,1
2557,3,44.37,24.07,0,1,1
3874,2,44.37,24.07,0,1,1
4637,4,44.37,24.07,0,1,1
701,3,44.37,24.07,0,1,1
4721,3,44.37,24.07,0,1,1
3647,4,44.37,24.07,0,0,1
901,2,44.37,24.07,0,0,1
260,2,47.71,27.97,0,0,0
2668,2,45.04,27.82,0,1,0
1,1,67.14,28.26,0,0,0
3179,3,45.2,27.08,0,0,0
3406,1,46.87,27.96,0,0,0
4334,3,44.3,26.38,0,1,0
2714,2,46.19,27.48,0,1,1
4635,3,46.19,27.48,0,1,1
2081,2,46.19,27.48,0,1,1
2893,4,46.19,27.48,0,1,1
1838,1,46.19,27.48,0,0,1
3614,3,46.19,27.48,0,0,1
2809,4,56.31,26.26,0,1,0
4374,2,43.71,27.03,0,0,1
330,1,43.06,27.85,0,1,0
5000,3,44.99,23.96,0,1,0
3753,3,26.11,28.86,0,1,1
1844,3,55.95,27.29,0,1,0
1215,2,46.55,29.51,0,1,0
2404,1,66.08,27.79,0,1,0
741,1,49.26,28.64,0,0,1
2753,3,46.15,26.99,0,0,0
1433,1,42.7,30.3,0,1,0
2639,3,45.63,27.77,0,1,0
2640,4,49.44,27.04,0,0,0
1582,3,48.86,28.35,0,0,0
3484,1,43.78,27.66,0,1,0
932,2,47.36,27.79,0,1,0
4443,3,43.81,26.46,0,1,0
2692,2,68.91,27.71,0,0,0
3663,3,71.11,26.88,0,0,0
1860,2,47.43,28.9,0,1,0
178,3,40.54,31.91,0,1,0
4524,4,45.1,23.2,0,1,0
1200,4,50.08,28.45,0,1,0
2546,2,65.68,27.58,0,0,0
2247,4,69.37,30.25,0,0,1
662,2,47.65,29.21,0,1,0
3561,1,66.74,28.37,0,0,0
851,2,47.18,29.7,0,1,0
2970,3,41.53,25.72,0,1,0
526,2,29.86,24.54,0,1,1
1952,2,47.65,24.68,0,1,1
2496,1,64.93,27.65,0,0,0
1131,1,29.0,32.83,0,1,1
401,1,42.04,30.31,0,1,0
2352,1,45.29,27.59,0,0,0
778,3,41.55,27.0,0,1,1
4168,1,63.54,32.17,0,1,1
2095,1,45.13,27.01,0,0,0
2502,4,49.2,27.23,0,1,0
3252,3,61.29,23.61,0,0,1
1176,3,32.78,29.46,0,0,1
2812,1,66.7,26.91,0,0,0
675,4,58.74,28.58,0,1,0
3823,4,47.32,26.67,0,1,0
2552,3,62.83,23.95,0,1,1
2173,4,55.97,26.66,0,1,0
3143,3,45.8,27.31,0,0,0
1475,2,58.45,27.78,0,1,0
4205,3,43.55,27.13,0,1,0
494,4,25.42,35.0,0,1,1
1841,3,46.26,27.34,0,0,0
2021,4,45.27,27.21,0,0,0
3925,2,46.68,27.54,0,1,0
3483,3,43.98,27.09,0,1,0
2871,4,43.96,26.57,0,1,0
3758,3,50.45,27.08,0,1,0
1041,3,39.72,31.14,0,1,0
4261,3,46.17,27.39,0,0,0
2812,4,46.08,27.2,0,1,0
3378,4,59.93,23.17,0,1,1
2810,4,64.43,30.93,0,0,1
3235,4,45.11,26.68,0,1,0
4620,4,48.44,25.89,0,1,1
2349,4,46.52,27.51,0,0,0
1824,1,42.16,28.0,0,1,0
405,1,32.0,25.99,0,0,1
3312,1,28.66,31.11,0,0,1
1583,4,49.51,29.08,0,0,1
4169,4,46.68,27.13,0,0,0
3329,2,44.78,26.72,0,0,0
1207,2,46.12,28.43,0,0,1
721,2,46.12,28.43,0,0,1
181,1,46.12,28.43,0,0,1
2808,2,46.12,28.43,0,1,1
3051,1,46.12,28.43,0,0,1
1855,4,46.12,28.43,0,1,1
2128,4,48.77,27.82,0,0,1
3220,2,47.31,27.77,0,0,0
4717,4,44.36,24.43,0,1,0
2320,4,61.82,23.99,0,0,1
913,4,50.2,29.22,0,0,0
1588,2,47.42,29.22,0,1,0
4769,3,43.31,23.53,0,0,0
274,1,44.36,30.06,0,0,0
4208,1,51.63,23.47,0,0,1
70,1,68.46,34.7,0,0,1
1850,3,47.69,27.28,0,0,1
842,1,46.86,28.63,0,0,0
3455,3,47.23,26.04,0,0,0
3017,3,43.32,27.82,0,1,0
4841,3,44.26,26.56,0,1,0
810,4,45.19,30.1,0,1,0
2973,1,69.58,26.89,1,0,0
3708,1,44.31,27.85,0,1,0
975,2,44.93,28.93,0,1,0
991,4,42.39,32.13,0,1,0
4544,3,44.9,26.56,0,0,0
3473,4,44.51,26.88,0,1,0
1626,1,51.57,29.03,0,1,0
1626,4,63.81,31.21,0,0,1
995,2,44.46,30.31,0,0,0
3154,1,68.71,26.81,0,0,0
608,3,39.22,31.27,0,1,0
3104,2,43.84,27.52,0,1,0
1917,4,51.82,27.95,0,1,0
186,1,48.97,27.0,0,0,0
4062,3,36.81,34.29,0,1,1
1,1,44.87,28.03,0,0,1
2847,3,44.87,28.03,0,1,1
1042,4,44.87,28.03,0,0,1
1368,2,44.87,28.03,0,1,1
3223,4,44.87,28.03,0,1,1
1010,2,50.67,28.95,0,1,0
755,1,48.0,28.57,0,0,0
3707,4,38.84,22.77,0,0,1
4385,4,56.99,25.71,0,1,0
2804,3,42.57,26.55,0,1,0
2348,2,68.02,28.25,0,1,0
4120,1,69.42,26.96,0,0,0
357,1,47.32,27.76,0,0,0
3979,4,64.53,23.59,0,0,1
1950,2,54.46,32.79,0,1,1
2702,3,44.61,26.62,0,1,0
2309,3,42.0,29.8,0,1,1
114,3,43.09,25.59,0,1,0
3171,2,55.05,27.32,0,0,1
586,2,55.05,27.32,0,1,1
594,4,55.05,27.32,0,0,1
1115,1,55.05,27.32,0,1,1
2484,2,45.79,27.95,0,1,0
3726,2,68.26,26.81,0,0,1
962,4,47.29,27.47,0,0,0
4412,4,46.24,26.62,0,1,1
1666,3,45.45,27.24,0,0,0
2106,4,52.01,29.02,0,1,0
1163,2,47.74,28.59,0,1,0
2671,1,64.49,27.64,0,0,0
1170,3,48.46,29.08,0,0,0
1935,2,60.96,28.62,0,1,0
4933,4,45.4,23.67,0,1,0
2141,2,45.2,27.77,0,1,1
4919,3,45.2,23.65,0,1,0
4407,3,45.89,27.01,0,0,0
1116,3,56.66,26.85,0,0,0
1129,4,50.71,28.97,0,0,0
2995,1,69.93,28.45,0,0,0
1,2,46.32,27.8,0,0,1
1990,2,46.32,27.8,0,0,1
3038,4,46.32,27.8,0,1,1
1043,2,40.22,30.45,0,0,0
4622,4,48.04,27.17,0,1,1
2073,2,44.29,27.86,0,1,0
137,2,47.21,27.83,0,1,0
2174,3,59.58,27.64,0,0,0
4155,3,42.98,23.27,0,1,0
3213,1,69.32,28.99,0,0,0
660,1,47.45,29.03,0,0,0
3602,2,70.07,26.97,0,0,0
4344,3,42.11,27.11,0,1,0
356,3,51.13,33.35,0,1,1
4250,3,46.96,26.93,0,0,0
370,3,44.55,29.92,0,0,0
242,4,40.89,30.76,0,1,0
328,3,47.42,27.41,0,0,0
581,1,64.2,34.09,0,0,1
3549,1,30.21,24.47,0,1,1
3782,1,44.66,27.1,0,0,0
1140,1,45.6,28.61,0,1,0
1757,1,42.71,28.3,0,1,0
2670,1,57.42,27.94,0,0,0
1679,3,48.12,27.34,0,0,0
2526,4,61.55,26.48,0,1,1
4286,1,43.11,27.03,0,1,1
3839,3,43.11,27.03,0,1,1
2968,1,43.11,27.03,0,1,1
2404,3,43.11,27.03,0,1,1
74,1,43.11,27.03,0,0,1
2017,3,53.57,20.5,0,0,1
3721,4,45.86,27.08,0,0,0
3867,1,53.55,30.41,0,0,1
4014,2,45.59,27.26,0,1,0
1862,2,46.78,28.85,0,1,0
3424,2,72.1,27.28,0,0,0
4791,4,45.48,23.45,0,1,0
2785,4,46.12,26.63,0,1,1
3570,3,44.58,24.56,0,1,0
3567,1,49.33,24.3,0,0,1
2096,4,46.56,27.56,0,0,0
3713,4,45.07,27.16,0,1,0
4281,2,44.38,23.9,0,1,1
1271,1,44.38,23.9,0,0,1
1295,4,44.38,23.9,0,0,1
3741,2,44.38,23.9,0,0,1
3374,3,44.84,26.9,0,1,1
1013,4,49.68,28.57,0,0,0
353,2,47.64,27.96,0,1,1
2490,1,65.77,27.77,0,1,0
2917,3,31.14,31.46,0,0,1
3710,1,69.42,26.74,0,0,0
4286,4,45.5,25.79,0,1,0
1283,2,46.92,29.12,0,0,0
1586,3,48.03,27.17,0,0,0
2415,4,47.02,27.74,0,1,0
698,2,48.3,29.5,0,0,1
415,3,48.3,29.5,0,1,1
2268,4,48.3,29.5,0,1,1
2089,4,46.64,28.35,0,1,0
2498,4,48.25,26.75,0,0,0
3094,3,44.18,27.66,0,1,0
3159,2,46.37,27.11,0,1,0
3023,3,44.43,27.07,0,0,0
471,4,38.04,30.79,0,1,0
4777,4,45.64,25.82,0,1,0
3324,4,47.23,27.2,0,1,0
1868,4,47.6,27.67,0,1,0
2902,4,48.49,25.99,0,0,0
3406,3,70.81,26.81,0,0,0
2921,4,48.73,27.11,0,0,0
1218,2,44.95,29.05,0,1,0
4671,4,44.27,24.15,0,1,0
3435,2,47.44,27.01,0,1,0
3527,4,57.35,26.33,0,1,0
1174,1,45.83,29.45,0,1,0
2623,1,64.66,28.68,1,0,0
4462,3,45.32,24.74,0,1,0
